
==============================================================================
SUMMARY — every coordinate tested, its source, and what ablation says
==============================================================================

### huggyllama/llama-7b
    revision: 4782ad278652c7c71b72204d462d6d01eaaf7549   baseline ppl: 5.39
    coordinate           source             weight   ppl x      KL  verdict
    L39[3823,13810]      found             -0.1533    x1.0   0.000  no effect
    L39[3823,7042]       found             -0.0552    x1.0   0.000  no effect
    L39[3823,4323]       found             -0.1162    x1.0   0.000  no effect
    L39[4612,2331]       found              0.0302    x1.0   0.000  no effect
    L39[4612,345]        found              0.0806    x1.0   0.000  no effect
    L39[4612,9625]       found              0.1069    x1.0   0.000  no effect
    L39[4612,7011]       found             -0.0713    x1.0   0.000  no effect
    => real super weights: none
    => Table 2 for this model: 0 of 1 confirmed by ablation

### mistralai/Mistral-7B-v0.1
    revision: 27d67f1b5f57dc0953326b2601d68371d40ea8da   baseline ppl: 5.56
    coordinate           source             weight   ppl x      KL  verdict
    L1[2070,7310]        found + table2    -0.2734  x744.8   6.824  CATASTROPHIC
    L1[3398,8572]        found              0.2090    x1.0   0.005  no effect
    L1[1935,7310]        found             -0.0151    x1.0   0.011  no effect
    L1[1935,8572]        found              0.0205    x1.0   0.001  no effect
    L1[3701,7310]        found              0.0090    x1.0   0.002  no effect
    L1[3701,8572]        found             -0.0457    x1.0   0.001  no effect
    L31[53,2187]         found              0.0850    x1.0   0.000  no effect
    L31[3719,2187]       found              0.0728    x1.0   0.000  no effect
    L31[1068,2187]       found              0.0479    x1.0   0.000  no effect
    L31[2070,2187]       found             -0.0244    x1.0   0.000  no effect
    L31[2070,9943]       found              0.2715    x1.0   0.000  no effect
    L30[2070,11118]      found             -0.1865    x1.0   0.000  no effect
    L30[2070,4382]       found              0.1709    x1.0   0.000  no effect
    L30[2070,4742]       found              0.1040    x1.0   0.000  no effect
    L30[2070,2211]       found             -0.2002    x1.0   0.000  no effect
    L30[3398,630]        found              0.1396    x1.0   0.000  no effect
    L30[3398,4742]       found             -0.1387    x1.0   0.000  no effect
    L30[3901,11118]      found              0.0684    x1.0   0.000  no effect
    L30[3901,630]        found             -0.0113    x1.0   0.000  no effect
    L30[3901,12265]      found             -0.0830    x1.0   0.000  no effect
    L30[3901,1303]       found             -0.0991    x1.0   0.000  no effect
    L30[3701,630]        found             -0.0339    x1.0   0.000  no effect
    L30[3701,68]         found              0.0293    x1.0   0.000  no effect
    L30[3701,4382]       found             -0.0201    x1.0   0.000  no effect
    L19[2070,1816]       found              0.0654    x1.0   0.000  no effect
    L19[3701,1816]       found              0.0542    x1.0   0.000  no effect
    L19[3150,1816]       found             -0.0540    x1.0   0.000  no effect
    L19[2388,1816]       found             -0.0479    x1.0   0.000  no effect
    L31[3901,8035]       found              0.1514    x1.0   0.000  no effect
    L31[3901,5286]       found              0.1270    x1.0   0.000  no effect
    L31[3901,8824]       found             -0.1289    x1.0   0.000  no effect
    L31[3901,2928]       found              0.1050    x1.0   0.000  no effect
    L31[2070,8824]       found              0.1069    x1.0   0.000  no effect
    L31[2070,5286]       found             -0.0923    x1.0   0.000  no effect
    L31[2070,11185]      found             -0.0645    x1.0   0.000  no effect
    L31[2070,7878]       found              0.0859    x1.0   0.000  no effect
    L31[722,7853]        found              0.0527    x1.0   0.000  no effect
    L31[722,830]         found              0.0264    x1.0   0.000  no effect
    L31[722,2623]        found             -0.0737    x1.0   0.000  no effect
    L31[722,7413]        found             -0.0178    x1.0   0.000  no effect
    L31[3350,12973]      found              0.0286    x1.0   0.000  no effect
    L31[3350,7770]       found             -0.0347    x1.0   0.000  no effect
    L31[3350,7853]       found              0.0498    x1.0   0.000  no effect
    L31[3350,2928]       found              0.0145    x1.0   0.000  no effect
    L19[1437,1816]       found             -0.0425    x1.0   0.000  no effect
    L19[1504,1816]       found              0.0413    x1.0   0.000  no effect
    L19[104,1816]        found             -0.0337    x1.0   0.000  no effect
    L19[3830,1816]       found              0.0322    x1.0   0.000  no effect
    L19[2661,1816]       found             -0.0291    x1.0   0.000  no effect
    L19[213,1816]        found              0.0287    x1.0   0.000  no effect
    L19[3240,1816]       found             -0.0270    x1.0   0.000  no effect
    L19[3901,1816]       found             -0.0264    x1.0   0.000  no effect
    => real super weights: L1[2070,7310]
    => Table 2 for this model: 1 of 1 confirmed by ablation

### allenai/OLMo-1B-0724-hf
    revision: d7cbab742d80589e714b1a2d7f838dcd21cbe143   baseline ppl: 8.54
    coordinate           source             weight   ppl x      KL  verdict
    L15[1764,3454]       found             -0.8279    x1.0   0.000  no effect
    L15[1764,6840]       found             -0.7258    x1.0   0.000  no effect
    L15[623,3454]        found             -0.1009    x1.0   0.000  no effect
    L15[1110,6840]       found             -0.0265    x1.0  -0.000  no effect
    L15[1344,3454]       found              0.0306    x1.0   0.000  no effect
    L1[1764,1710]        found + table2     0.6323   x83.0   5.104  CATASTROPHIC
    L1[623,1710]         found              0.0586    x1.0   0.005  no effect
    L1[1930,1710]        found             -0.0133    x1.0   0.001  no effect
    L1[1344,1710]        found             -0.0144    x1.0   0.002  no effect
    L3[1764,1902]        found              0.5749    x1.0   0.002  no effect
    L3[1764,2652]        found             -0.3565    x1.0   0.001  no effect
    L3[1110,2652]        found             -0.1888    x1.0   0.003  no effect
    L3[1542,2652]        found              0.0470    x1.0   0.000  no effect
    L3[473,1902]         found             -0.0274    x1.0   0.000  no effect
    L2[1764,8041]        found             -0.5924    x1.0   0.001  no effect
    L2[1110,8041]        found              0.0331    x1.0   0.000  no effect
    L2[623,8041]         found             -0.0455    x1.0   0.000  no effect
    L2[1344,8041]        found              0.0195    x1.0   0.000  no effect
    L4[1764,556]         found             -0.4053    x1.0   0.001  no effect
    L4[1110,556]         found             -0.1806    x1.0   0.004  no effect
    L4[623,556]          found              0.0215    x1.0   0.000  no effect
    L4[1542,556]         found              0.0277    x1.0   0.000  no effect
    L2[623,4718]         found             -0.1240    x1.0   0.000  no effect
    L2[623,2074]         found              0.1306    x1.0   0.000  no effect
    L2[1110,2074]        found             -0.0947    x1.0   0.000  no effect
    L2[1110,4718]        found              0.0504    x1.0   0.000  no effect
    L2[1764,2074]        found              0.1250    x1.0   0.000  no effect
    L2[1344,4718]        found             -0.0549    x1.0   0.000  no effect
    L2[1344,2074]        found              0.0551    x1.0   0.000  no effect
    L4[1764,3849]        found              0.3177    x1.0   0.000  no effect
    L4[1110,3849]        found             -0.1614    x1.0   0.000  no effect
    L4[1981,3849]        found             -0.0506    x1.0   0.000  no effect
    L4[517,3849]         found              0.0475    x1.0   0.000  no effect
    L2[758,4718]         found              0.0602    x1.0   0.000  no effect
    L2[758,2074]         found             -0.0611    x1.0   0.000  no effect
    L2[967,4718]         found              0.0514    x1.0   0.000  no effect
    L2[967,2074]         found             -0.0545    x1.0   0.000  no effect
    L2[485,4718]         found              0.0538    x1.0   0.000  no effect
    L2[485,2074]         found             -0.0428    x1.0   0.000  no effect
    L2[1930,2074]        found              0.0586    x1.0   0.000  no effect
    L2[1930,4718]        found             -0.0450    x1.0   0.000  no effect
    L2[1910,4718]        found             -0.0491    x1.0   0.000  no effect
    L2[1910,2074]        found              0.0453    x1.0   0.000  no effect
    L2[443,4718]         found              0.0357    x1.0   0.000  no effect
    L2[443,2074]         found             -0.0346    x1.0   0.000  no effect
    L2[517,4718]         found             -0.0282    x1.0   0.000  no effect
    L2[517,2074]         found              0.0282    x1.0   0.000  no effect
    L2[1207,4718]        found             -0.0287    x1.0   0.000  no effect
    L2[1207,2074]        found              0.0235    x1.0   0.000  no effect
    L2[1981,8041]        found              0.0142    x1.0   0.000  no effect
    L2[1981,4718]        found              0.0129    x1.0   0.000  no effect
    L2[723,2074]         found             -0.0378    x1.0   0.000  no effect
    L2[723,4718]         found              0.0339    x1.0   0.000  no effect
    L2[465,4718]         found             -0.0443    x1.0   0.000  no effect
    L2[1931,2074]        found             -0.0363    x1.0   0.000  no effect
    L2[1931,4718]        found              0.0308    x1.0   0.000  no effect
    L2[836,4718]         found              0.0379    x1.0   0.000  no effect
    L2[384,4718]         found             -0.0217    x1.0   0.000  no effect
    L2[384,2074]         found              0.0145    x1.0   0.000  no effect
    L2[384,8041]         found             -0.0054    x1.0   0.000  no effect
    L2[1136,4718]        found             -0.0180    x1.0   0.000  no effect
    L2[1136,2074]        found              0.0158    x1.0   0.000  no effect
    L2[1136,8041]        found             -0.0035    x1.0   0.000  no effect
    L2[626,4718]         found              0.0247    x1.0   0.000  no effect
    L2[626,2074]         found             -0.0253    x1.0   0.000  no effect
    L2[747,4718]         found              0.0301    x1.0   0.000  no effect
    L2[747,2074]         found             -0.0283    x1.0   0.000  no effect
    L2[755,4718]         found              0.0353    x1.0   0.000  no effect
    L2[755,2074]         found             -0.0362    x1.0   0.000  no effect
    L2[273,4718]         found              0.0371    x1.0   0.000  no effect
    L2[503,4718]         found              0.0230    x1.0   0.000  no effect
    L2[503,2074]         found             -0.0228    x1.0   0.000  no effect
    L2[903,2074]         found              0.0263    x1.0   0.000  no effect
    L2[903,4718]         found             -0.0167    x1.0   0.000  no effect
    L2[2005,4718]        found              0.0300    x1.0   0.000  no effect
    L2[2005,2074]        found             -0.0256    x1.0   0.000  no effect
    L2[1812,4718]        found             -0.0342    x1.0   0.000  no effect
    L2[1812,2074]        found              0.0242    x1.0   0.000  no effect
    L2[1735,4718]        found              0.0205    x1.0   0.000  no effect
    L2[1735,2074]        found             -0.0225    x1.0   0.000  no effect
    L2[510,4718]         found              0.0238    x1.0   0.000  no effect
    L2[510,2074]         found             -0.0216    x1.0   0.000  no effect
    L2[799,2074]         found              0.0207    x1.0   0.000  no effect
    L2[799,4718]         found             -0.0166    x1.0   0.000  no effect
    L2[1185,8041]        found              0.0107    x1.0   0.000  no effect
    L2[1185,2074]        found             -0.0105    x1.0   0.000  no effect
    L2[1754,4718]        found              0.0206    x1.0   0.000  no effect
    L2[1754,2074]        found             -0.0201    x1.0   0.000  no effect
    L2[543,2074]         found              0.0245    x1.0   0.000  no effect
    L2[543,4718]         found             -0.0210    x1.0   0.000  no effect
    L2[168,4718]         found             -0.0243    x1.0   0.000  no effect
    L2[168,2074]         found              0.0238    x1.0   0.000  no effect
    L2[1751,4718]        found              0.0231    x1.0   0.000  no effect
    L2[1751,2074]        found             -0.0214    x1.0   0.000  no effect
    L2[1718,4718]        found              0.0254    x1.0   0.000  no effect
    L2[1718,2074]        found             -0.0162    x1.0   0.000  no effect
    L2[1809,4718]        found              0.0250    x1.0   0.000  no effect
    L2[1809,2074]        found             -0.0221    x1.0   0.000  no effect
    L2[1201,4718]        found             -0.0241    x1.0   0.000  no effect
    L2[1201,2074]        found              0.0194    x1.0   0.000  no effect
    L2[417,4718]         found             -0.0180    x1.0   0.000  no effect
    L2[417,2074]         found              0.0169    x1.0   0.000  no effect
    L2[958,8041]         found             -0.0077    x1.0   0.000  no effect
    L2[958,2074]         found              0.0113    x1.0   0.000  no effect
    L2[958,4718]         found             -0.0086    x1.0   0.000  no effect
    L2[1707,4718]        found              0.0435    x1.0   0.000  no effect
    L2[18,4718]          found              0.0157    x1.0   0.000  no effect
    L2[18,2074]          found             -0.0145    x1.0   0.000  no effect
    L2[18,8041]          found              0.0049    x1.0   0.000  no effect
    L2[1384,4718]        found              0.0145    x1.0   0.000  no effect
    L2[1384,2074]        found             -0.0137    x1.0   0.000  no effect
    L2[1384,8041]        found              0.0045    x1.0   0.000  no effect
    L2[1547,2074]        found             -0.0203    x1.0   0.000  no effect
    L2[1547,4718]        found              0.0164    x1.0   0.000  no effect
    L2[2027,4718]        found              0.0185    x1.0   0.000  no effect
    L2[2027,2074]        found             -0.0174    x1.0   0.000  no effect
    L2[776,4718]         found             -0.0189    x1.0   0.000  no effect
    L2[776,2074]         found              0.0198    x1.0   0.000  no effect
    L2[631,4718]         found              0.0263    x1.0   0.000  no effect
    L2[631,2074]         found             -0.0282    x1.0   0.000  no effect
    L2[1840,8041]        found              0.0075    x1.0   0.000  no effect
    L2[1840,2074]        found             -0.0115    x1.0   0.000  no effect
    L2[1840,4718]        found              0.0091    x1.0   0.000  no effect
    L2[1980,4718]        found             -0.0159    x1.0   0.000  no effect
    L2[1980,2074]        found              0.0131    x1.0   0.000  no effect
    L2[1980,8041]        found             -0.0042    x1.0   0.000  no effect
    L2[920,4718]         found             -0.0188    x1.0   0.000  no effect
    L2[920,2074]         found              0.0198    x1.0   0.000  no effect
    L2[1405,4718]        found              0.0276    x1.0   0.000  no effect
    L2[1405,2074]        found             -0.0275    x1.0   0.000  no effect
    L2[1414,4718]        found              0.0220    x1.0   0.000  no effect
    L2[1414,2074]        found             -0.0199    x1.0   0.000  no effect
    L2[2034,4718]        found              0.0363    x1.0   0.000  no effect
    L2[1330,4718]        found             -0.0324    x1.0   0.000  no effect
    L2[1744,4718]        found             -0.0194    x1.0   0.000  no effect
    L2[1744,2074]        found              0.0155    x1.0   0.000  no effect
    L2[1147,4718]        found              0.0216    x1.0   0.000  no effect
    L2[1147,2074]        found             -0.0203    x1.0   0.000  no effect
    L1[1764,8041]        table2             0.0018    x1.0   0.000  no effect
    => real super weights: L1[1764,1710]
    => Table 2 for this model: 1 of 2 confirmed by ablation

### allenai/OLMo-7B-0724-hf
    revision: 1ee306df318ee15bfe4a76ebd5c002b0105b1ab6   baseline ppl: 6.82
    coordinate           source             weight   ppl x      KL  verdict
    L30[269,10093]       found              0.9898    x1.0   0.000  no effect
    L30[3533,10093]      found             -0.0698    x1.0   0.001  no effect
    L30[164,10093]       found             -0.0855    x1.0   0.000  no effect
    L30[3357,10093]      found              0.0447    x1.0   0.000  no effect
    L1[269,7467]         found + table2     1.3144    x1.2   0.126  damaged
    L1[164,7467]         found             -0.0987    x1.0   0.003  no effect
    L1[3533,7467]        found             -0.0637    x1.0   0.001  no effect
    L1[3358,7467]        found             -0.0653    x1.0   0.002  no effect
    L2[269,8275]         found + table2     1.3290    x1.0   0.014  no effect
    L2[3533,8275]        found             -0.0983    x1.0   0.005  no effect
    L2[3357,8275]        found              0.0568    x1.0   0.002  no effect
    L2[3357,7595]        found             -0.1544    x1.0   0.000  no effect
    L2[164,8275]         found             -0.0663    x1.0   0.002  no effect
    L24[269,2300]        found + table2    -1.2707    x1.2   0.005  no effect
    L24[59,2300]         found              0.2747    x1.5   0.119  damaged
    L24[3533,2300]       found             -0.1235    x1.7   0.042  damaged
    L24[2813,2300]       found             -0.0177    x1.0   0.000  no effect
    L24[2813,399]        found              0.0317    x1.0   0.000  no effect
    L7[269,453]          found + table2    -0.9223    x2.1   0.499  damaged
    L7[59,453]           found              0.1617    x1.2   0.012  no effect
    L7[3533,453]         found             -0.0650    x1.1   0.001  no effect
    L7[3357,5098]        found             -0.2376    x1.0   0.000  no effect
    L7[3357,453]         found              0.0053    x1.0   0.000  no effect
    L6[269,9562]         found             -0.7771   x58.8   2.363  CATASTROPHIC
    L6[59,9562]          found              0.1993    x1.2   0.005  no effect
    L6[3533,9562]        found             -0.0642    x1.1   0.001  no effect
    L6[164,9562]         found              0.0218    x1.0   0.000  no effect
    L6[164,2991]         found             -0.2784    x1.0   0.000  no effect
    L8[269,1719]         found              0.8106    x1.1   0.002  no effect
    L8[59,1719]          found             -0.2378    x1.1   0.002  no effect
    L8[3533,1719]        found              0.0543    x1.0   0.000  no effect
    L8[3358,1719]        found             -0.0221    x1.0   0.000  no effect
    L5[269,7645]         found              0.5291    x1.0   0.000  no effect
    L5[269,10802]        found             -0.5283    x1.0   0.000  no effect
    L5[3358,7645]        found              0.0897    x1.0   0.000  no effect
    L5[3358,10802]       found             -0.0627    x1.0   0.000  no effect
    L5[164,10802]        found             -0.0866    x1.0   0.000  no effect
    L5[164,7645]         found              0.0366    x1.0   0.000  no effect
    L5[164,6072]         found              0.1909    x1.0   0.000  no effect
    L5[164,2965]         found              0.0999    x1.0   0.000  no effect
    L5[59,7645]          found              0.0863    x1.0   0.000  no effect
    L5[59,10802]         found             -0.0242    x1.0   0.000  no effect
    L2[269,5235]         found             -0.3759    x1.0   0.000  no effect
    L2[269,7595]         found             -0.6528    x1.0   0.000  no effect
    L2[269,2005]         found             -0.3692    x1.0   0.000  no effect
    L2[3358,8275]        found             -0.0333    x1.0   0.001  no effect
    L2[164,6688]         found              0.1344    x1.0   0.000  no effect
    L2[164,5235]         found             -0.0266    x1.0   0.000  no effect
    L2[3450,8275]        found             -0.0170    x1.0   0.000  no effect
    L7[269,2501]         found             -0.3810    x1.0   0.000  no effect
    L7[269,6066]         found              0.5140    x1.0   0.000  no effect
    L7[269,6303]         found             -0.5334    x1.0   0.004  no effect
    L7[59,2501]          found             -0.1829    x1.0   0.000  no effect
    L7[59,6066]          found              0.2405    x1.0   0.000  no effect
    L7[3358,2501]        found             -0.1464    x1.0   0.000  no effect
    L7[1849,453]         found             -0.0079    x1.0   0.000  no effect
    L7[1849,5098]        found              0.0786    x1.0   0.000  no effect
    L19[269,999]         found             -0.4475    x1.0   0.000  no effect
    L19[164,999]         found             -0.1984    x1.0   0.000  no effect
    L19[3533,999]        found             -0.0942    x1.0   0.000  no effect
    L19[3357,999]        found              0.0848    x1.0   0.000  no effect
    L24[269,5619]        found             -0.2953    x1.0   0.000  no effect
    L24[164,5619]        found             -0.0838    x1.0   0.000  no effect
    L24[3533,5619]       found             -0.0441    x1.0   0.000  no effect
    L24[3533,987]        found             -0.0412    x1.0   0.000  no effect
    L24[3357,5619]       found              0.0421    x1.0   0.000  no effect
    L1[269,6316]         found              0.5937    x1.0   0.000  no effect
    L1[269,10317]        found              0.3797    x1.0   0.000  no effect
    L1[269,1625]         found             -0.3647    x1.0   0.000  no effect
    L1[269,4379]         found              0.4246    x1.0   0.000  no effect
    L1[3357,7467]        found              0.0407    x1.0   0.000  no effect
    L1[3450,7467]        found              0.0220    x1.0   0.000  no effect
    L1[3533,6316]        found             -0.0733    x1.0   0.000  no effect
    L1[3533,10317]       found             -0.0993    x1.0   0.000  no effect
    L1[3533,1625]        found              0.0691    x1.0   0.000  no effect
    L1[3533,4379]        found             -0.0674    x1.0   0.000  no effect
    L30[269,1929]        found             -0.5245    x1.0   0.026  no effect
    L30[3324,1929]       found             -0.0098    x1.0   0.000  no effect
    L30[436,1929]        found             -0.0054    x1.0   0.000  no effect
    L30[436,9397]        found              0.0045    x1.0   0.000  no effect
    L30[436,301]         found              0.0147    x1.0  -0.000  no effect
    L30[3358,1929]       found             -0.0701    x1.0   0.000  no effect
    L31[269,5221]        found             -0.4018    x1.0   0.000  no effect
    L31[2005,5221]       found              0.0229    x1.0   0.000  no effect
    L31[164,5221]        found             -0.0172    x1.0   0.000  no effect
    L31[3533,5221]       found             -0.0138    x1.0   0.000  no effect
    L2[269,6688]         found              0.0974    x1.0   0.000  no effect
    L2[269,10657]        found             -0.2310    x1.0   0.000  no effect
    L2[3357,6688]        found             -0.1795    x1.0   0.000  no effect
    L2[3533,6688]        found              0.0819    x1.0   0.000  no effect
    L2[3358,6688]        found              0.0844    x1.0   0.000  no effect
    L0[269,7037]         found              0.0929    x1.0   0.000  no effect
    L0[269,8405]         found              0.6337    x1.0   0.000  no effect
    L0[269,8303]         found              0.1553    x1.0   0.000  no effect
    L0[269,6892]         found              0.2476    x1.0   0.000  no effect
    L0[3533,7037]        found             -0.0567    x1.0   0.000  no effect
    L0[3533,7388]        found             -0.0365    x1.0   0.000  no effect
    L0[3533,8548]        found              0.0740    x1.0   0.000  no effect
    L0[3533,7226]        found              0.0845    x1.0   0.000  no effect
    L0[3450,7037]        found             -0.0503    x1.0   0.000  no effect
    L0[3450,7388]        found             -0.0343    x1.0   0.000  no effect
    L0[3450,8548]        found              0.0825    x1.0   0.000  no effect
    L0[3450,1062]        found             -0.0753    x1.0   0.000  no effect
    L0[3358,7388]        found             -0.0488    x1.0   0.000  no effect
    L0[3358,7037]        found             -0.0367    x1.0   0.000  no effect
    L0[3358,8548]        found              0.0471    x1.0   0.000  no effect
    L0[3358,8303]        found             -0.0669    x1.0   0.000  no effect
    L9[269,360]          found             -0.4287    x1.0   0.000  no effect
    L9[59,360]           found              0.0921    x1.0   0.000  no effect
    L9[1849,360]         found              0.0317    x1.0   0.000  no effect
    L9[3358,360]         found              0.0311    x1.0   0.000  no effect
    L1[269,3228]         found              0.2716    x1.0   0.000  no effect
    L1[269,9011]         found              0.3721    x1.0   0.000  no effect
    L1[269,5923]         found              0.2904    x1.0   0.000  no effect
    L1[269,8603]         found              0.3630    x1.0   0.000  no effect
    L1[164,1625]         found              0.0591    x1.0   0.000  no effect
    L1[164,6316]         found             -0.0247    x1.0   0.000  no effect
    L1[164,4379]         found             -0.0414    x1.0   0.000  no effect
    L1[164,10317]        found             -0.0322    x1.0   0.000  no effect
    L1[1849,7467]        found              0.0090    x1.0   0.000  no effect
    L1[59,7467]          found             -0.0094    x1.0   0.000  no effect
    L31[2005,3187]       found              0.5524    x1.0   0.002  no effect
    L31[269,6275]        found             -0.0676    x1.0   0.000  no effect
    L31[269,3187]        found             -0.0117    x1.0   0.000  no effect
    L31[269,81]          found             -0.4102    x1.0   0.000  no effect
    L31[269,3783]        found              0.0302    x1.0   0.000  no effect
    L31[2644,3187]       found              0.0045    x1.0   0.000  no effect
    L31[2644,6275]       found              0.0166    x1.0   0.000  no effect
    L31[2644,4568]       found             -0.0233    x1.0   0.000  no effect
    L31[2644,6212]       found              0.0136    x1.0   0.000  no effect
    L31[444,10462]       found              0.0181    x1.0   0.000  no effect
    L31[444,7695]        found              0.0138    x1.0   0.000  no effect
    L31[444,6750]        found             -0.0114    x1.0  -0.000  no effect
    L31[444,6212]        found             -0.0071    x1.0  -0.000  no effect
    L0[269,8548]         found             -0.0768    x1.0  -0.000  no effect
    L0[269,3572]         found             -0.2047    x1.0   0.000  no effect
    L0[269,10468]        found              0.0118    x1.0   0.000  no effect
    L0[269,1984]         found              0.0440    x1.0  -0.000  no effect
    L0[3450,10468]       found             -0.0083    x1.0  -0.000  no effect
    L0[3450,8303]        found             -0.0821    x1.0   0.000  no effect
    L0[3450,7226]        found              0.0743    x1.0   0.000  no effect
    L0[3450,10014]       found             -0.0851    x1.0   0.000  no effect
    L0[3533,1062]        found             -0.0662    x1.0   0.000  no effect
    L0[3533,10468]       found             -0.0081    x1.0   0.000  no effect
    L0[3533,3572]        found              0.0993    x1.0   0.000  no effect
    L0[3533,8303]        found             -0.0554    x1.0   0.000  no effect
    L0[3358,1062]        found             -0.0476    x1.0   0.000  no effect
    L0[3358,7226]        found              0.0561    x1.0   0.000  no effect
    L0[3358,10014]       found             -0.0700    x1.0   0.000  no effect
    L0[3358,1449]        found              0.0663    x1.0   0.000  no effect
    L2[356,6688]         found             -0.0586    x1.0   0.000  no effect
    L2[2464,6688]        found              0.0685    x1.0   0.000  no effect
    L2[3357,5235]        found             -0.0800    x1.0   0.000  no effect
    L2[1813,6688]        found              0.0496    x1.0   0.000  no effect
    L1[269,10165]        found              0.5122    x1.0   0.000  no effect
    L1[269,2597]         found              0.1253    x1.0  -0.000  no effect
    L1[269,6287]         found              0.1029    x1.0   0.000  no effect
    L1[269,7870]         found              0.2898    x1.0   0.000  no effect
    L1[2464,7467]        found             -0.0083    x1.0   0.000  no effect
    L1[88,7467]          found             -0.0049    x1.0   0.000  no effect
    L1[356,7467]         found              0.0081    x1.0   0.000  no effect
    L0[269,1062]         found              0.0796    x1.0  -0.000  no effect
    L0[269,7226]         found             -0.0939    x1.0   0.000  no effect
    L0[269,10014]        found              0.1307    x1.0   0.000  no effect
    L0[269,9263]         found             -0.1613    x1.0   0.000  no effect
    L0[3533,25]          found             -0.0978    x1.0   0.000  no effect
    L0[3533,10586]       found             -0.0717    x1.0   0.000  no effect
    L0[3533,10014]       found             -0.0671    x1.0   0.000  no effect
    L0[3533,1449]        found              0.0661    x1.0   0.000  no effect
    L0[3450,1449]        found              0.0883    x1.0   0.000  no effect
    L0[3450,7057]        found             -0.0331    x1.0   0.000  no effect
    L0[3450,10586]       found             -0.0772    x1.0   0.000  no effect
    L0[3450,2800]        found              0.0784    x1.0   0.000  no effect
    L0[3358,10586]       found             -0.0628    x1.0   0.000  no effect
    L0[3358,10468]       found             -0.0045    x1.0  -0.000  no effect
    L0[3358,25]          found             -0.0784    x1.0   0.000  no effect
    L0[3358,5635]        found             -0.0619    x1.0   0.000  no effect
    L2[861,6688]         found              0.0463    x1.0   0.000  no effect
    L2[959,6688]         found             -0.0325    x1.0   0.000  no effect
    L2[3865,6688]        found             -0.0360    x1.0   0.000  no effect
    L2[3069,6688]        found              0.0307    x1.0   0.000  no effect
    L0[269,2518]         found              0.0346    x1.0  -0.000  no effect
    L0[269,5338]         found              0.0988    x1.0   0.000  no effect
    L0[269,3254]         found             -0.1186    x1.0   0.000  no effect
    L0[269,7776]         found             -0.2313    x1.0   0.000  no effect
    L0[3357,8405]        found             -0.1713    x1.0   0.000  no effect
    L0[3357,2518]        found              0.0056    x1.0  -0.000  no effect
    L0[3357,799]         found             -0.0368    x1.0   0.000  no effect
    L0[3357,1974]        found             -0.1042    x1.0   0.000  no effect
    L0[164,2518]         found             -0.0063    x1.0   0.000  no effect
    L0[164,8548]         found              0.0466    x1.0   0.000  no effect
    L0[164,5265]         found             -0.1056    x1.0   0.000  no effect
    L0[164,8777]         found             -0.0311    x1.0  -0.000  no effect
    L0[3450,633]         found             -0.0164    x1.0  -0.000  no effect
    L0[3450,3572]        found              0.0787    x1.0   0.000  no effect
    L0[3450,7776]        found             -0.0450    x1.0   0.000  no effect
    L0[3450,799]         found              0.0230    x1.0   0.000  no effect
    L0[269,8257]         found              0.1645    x1.0   0.000  no effect
    L0[269,10061]        found             -0.0368    x1.0   0.000  no effect
    L0[269,25]           found              0.1572    x1.0   0.000  no effect
    L0[269,1449]         found             -0.1169    x1.0   0.000  no effect
    L0[3533,6001]        found             -0.0742    x1.0   0.000  no effect
    L0[3533,3777]        found             -0.0739    x1.0   0.000  no effect
    L0[3533,6527]        found             -0.0730    x1.0   0.000  no effect
    L0[3533,5461]        found             -0.0720    x1.0   0.000  no effect
    L0[3450,9832]        found             -0.0732    x1.0   0.000  no effect
    L0[3450,5635]        found             -0.0755    x1.0   0.000  no effect
    L0[3450,6527]        found             -0.0757    x1.0   0.000  no effect
    L0[3450,25]          found             -0.0799    x1.0   0.000  no effect
    L0[3357,7037]        found              0.0268    x1.0   0.000  no effect
    L0[3357,7388]        found              0.0140    x1.0   0.000  no effect
    L0[3357,10468]       found              0.0061    x1.0   0.000  no effect
    L0[3357,8548]        found             -0.0259    x1.0   0.000  no effect
    L0[269,4902]         found             -0.2834    x1.0   0.000  no effect
    L0[269,5635]         found              0.1374    x1.0   0.000  no effect
    L0[269,2800]         found             -0.1320    x1.0   0.000  no effect
    L0[269,10586]        found              0.1024    x1.0   0.000  no effect
    L0[3533,6892]        found             -0.0749    x1.0   0.000  no effect
    L0[3533,8257]        found             -0.0756    x1.0   0.000  no effect
    L0[3533,9832]        found             -0.0638    x1.0   0.000  no effect
    L0[3533,2163]        found              0.0735    x1.0   0.000  no effect
    L0[3450,6001]        found             -0.0681    x1.0   0.000  no effect
    L0[3450,9263]        found              0.0701    x1.0   0.000  no effect
    L0[3450,2336]        found             -0.0560    x1.0   0.000  no effect
    L0[3450,5461]        found             -0.0673    x1.0   0.000  no effect
    L0[3358,2800]        found              0.0607    x1.0   0.000  no effect
    L0[3358,6001]        found             -0.0573    x1.0   0.000  no effect
    L0[3358,6527]        found             -0.0601    x1.0   0.000  no effect
    L0[3358,3572]        found              0.0610    x1.0   0.000  no effect
    L0[269,1974]         found              0.4382    x1.0   0.000  no effect
    L0[269,5606]         found              0.2453    x1.0   0.000  no effect
    L0[269,4710]         found             -0.4713    x1.0   0.000  no effect
    L0[269,4606]         found              0.0888    x1.0   0.000  no effect
    L0[3357,4606]        found              0.0345    x1.0   0.000  no effect
